Sr..No.,Date,Field.Code,Species,Location.Encounterd,Gear.Type,Boat.Name,No..of.Hauls,Tow.duration.hours,Average.Haul.Duration..Hours.,Condition.at.encounter.,Snout.to.Vent..cm.,Body.Length..cm.,Tail.Length..cm.,Weight..g.,Sex,Month,Year,Remarks
805,09-03-2018,HSDB130,Hydrophis schistosus,,GillNet,87505f0058ce3e06fe53ac14df9614a8,1,NA,0.5,Alive,79.3,89.8,10.5,630,Female,March,2018,Plasma cloudy
806,09-03-2018,HSDB128,Hydrophis schistosus,,GillNet,5f9b5e0d32ec3a67b988a8f6004676e4,1,NA,0.75,Alive,77,83,6,505,Female,March,2018,Encountered around 16:00; Tip of the tail missing
807,09-03-2018,HSDB131,Hydrophis schistosus,,GillNet,a0baee90575cf062cc34b96dc8aa1e6d,1,NA,0.33,Alive,85,95.6,10.6,590,Female,March,2018,
808,09-03-2018,HSDB132,Hydrophis schistosus,,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,1,Alive,64.7,75.1,10.4,260,Male,March,2018,
809,09-03-2018,HSDB133,Hydrophis schistosus,,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,1,Alive,93.4,106.6,13.2,510,Male,March,2018,
810,09-03-2018,HSDB134,Hydrophis schistosus,,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,1,Alive,69,80.5,11.5,420,Female,March,2018,Neck injury
811,09-03-2018,HSDB135,Hydrophis schistosus,,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,1,Alive,85,99.1,14.1,525,Male,March,2018,
812,09-03-2018,HSDB136,Hydrophis schistosus,,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,1,Alive,68,78.6,10.6,325,Male,March,2018,
813,09-03-2018,HSDB137,Hydrophis schistosus,,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,1,Alive,79,89,10,545,Female,March,2018,
814,10-03-2018,-,Hydrophis schistosus,Dandi,GillNet,7b2033436f657240b6f0ef5b26ac2018,1,NA,NA,Alive,NA,NA,NA,NA,,March,2018,"Juvenile. Caught at night, released next morning."
815,10-03-2018,HSDB138,Hydrophis schistosus,,GillNet,ff5638355f1488ad485133cd448906f3,1,NA,1,Alive,78,91.3,13.3,770,Female,March,2018,Pull time 2 hours
816,10-03-2018,HSDB139,Hydrophis schistosus,,GillNet,383f4319a1c1e7ab9ae7b0a824ec9d7c,1,NA,0.75,Alive,60.5,70.1,9.6,245,Male,March,2018,
817,10-03-2018,HSDB140,Hydrophis schistosus,,GillNet,4878ecfea5c018b896b4e328e42ab34c,1,NA,1,Alive,69,81,12,465,Female,March,2018,
818,11-03-2018,HSDB141,Hydrophis schistosus,,GillNet,,1,NA,NA,Alive,87.5,99.5,12,670,Female,March,2018,
819,11-03-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,Male,March,2018,
820,11-03-2018,HSDB142,Hydrophis schistosus,,GillNet,028149a0f0a7851ddf3687924a699e6c,1,NA,0.5,Alive,68.5,78,9.5,355,Male,March,2018,
821,11-03-2018,-,Hydrophis schistosus,Malvan,GillNet,,1,NA,1,Alive,NA,NA,NA,NA,,March,2018,Released immediately
822,11-03-2018,-,Hydrophis schistosus,Malvan,GillNet,,1,NA,1,Alive,NA,NA,NA,NA,,March,2018,Released on board
823,12-03-2018,-,Hydrophis schistosus,Malvan,GillNet,86c02b4b5089b1d73348dbef6a29ce84,1,NA,1,Alive,NA,NA,NA,NA,,March,2018,"Injured neck. Released immediately
"
824,12-03-2018,HSDB144,Hydrophis schistosus,,GillNet,161c6b4dc3d0aed32bbdedc5ab28d43d,1,NA,1,Alive,95.5,108,12.5,500,Male,March,2018,Head Injury
825,12-03-2018,HSDB145,Hydrophis schistosus,,GillNet,161c6b4dc3d0aed32bbdedc5ab28d43d,1,NA,1,Alive,64,74.2,10.2,300,Male,March,2018,
826,12-03-2018,HSDB146,Hydrophis schistosus,,GillNet,f25af611225c9bcb3ed96b49fbcb29de,1,NA,0.5,Alive,93,106.1,13.1,650,Male,March,2018,Head injury
827,12-03-2018,HSDB147,Hydrophis schistosus,,GillNet,,1,NA,0.5,Alive,75,87.5,12.5,290,Male,March,2018,
828,12-03-2018,HSDB143,Hydrophis schistosus,,GillNet,ff5638355f1488ad485133cd448906f3,1,NA,0.5,Alive,68.7,78.2,9.5,520,Female,March,2018,
829,12-03-2018,HSDB148,Hydrophis schistosus,,GillNet,a0baee90575cf062cc34b96dc8aa1e6d,1,NA,0.5,Alive,83.5,95,11.5,645,Female,March,2018,Pre - cloacal ventral injury (healed)
830,12-03-2018,HSDB151,Hydrophis schistosus,,,,NA,NA,NA,Dead,98.9,109.7,10.8,560,Female,March,2018,Head emaciated; 8 embryos extracted and preserved in formalin
831,12-03-2018,HSDB149,Hydrophis schistosus,,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,1,Alive,85.7,98.2,12.5,510,Male,March,2018,Healed dorsal injury behing neck
832,12-03-2018,-,Hydrophis schistosus,Malvan,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,1,Alive,NA,NA,NA,NA,,March,2018,
833,12-03-2018,HSMT94,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,83.6,96.1,12.5,580,Male,March,2018,Trip cut short due to engine issue
834,12-03-2018,HSMT95,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,78.2,88.6,10.4,410,Male,March,2018,Trip cut short due to engine issue
835,12-03-2018,HSMT96,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,76.2,90.4,14.2,410,Male,March,2018,Trip cut short due to engine issue
836,12-03-2018,HSMT97,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,69.3,79.1,9.8,275,Male,March,2018,Trip cut short due to engine issue
837,12-03-2018,HSMT98,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,65.2,74.6,9.4,230,Male,March,2018,Trip cut short due to engine issue
838,12-03-2018,HSMT99,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,76.5,82.7,6.2,325,Female,March,2018,"Trip cut short due to engine issue; Dark morph, distended cloaca"
839,12-03-2018,HSMT100,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,69.4,78.7,9.3,450,Female,March,2018,Trip cut short due to engine issue
840,12-03-2018,-,Hydrophis schistosus,Market Beach,,,NA,NA,NA,Dead,NA,NA,NA,NA,Male,March,2018,
841,13-03-2018,HSDB152,Hydrophis schistosus,,GillNet,1b2f303e79f8b29eeb718aa1bb13eef3,1,NA,1,Alive,60.1,69.2,9.1,280,Female,March,2018,
842,13-03-2018,HSDB153,Hydrophis schistosus,,GillNet,e4914c074b39a70d17cf4248d5f8d9c5,1,NA,0.75,Dead,101.4,115.6,14.2,415,Male,March,2018,
843,14-03-2018,HSDB154,Hydrophis schistosus,,GillNet,4c7d3de4e960104c3b1cb0073d045e44,1,NA,1,Alive,73.4,84.2,10.8,500,Female,March,2018,Blood draw cloudy
844,14-03-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,Female,March,2018,
845,15-03-2018,HSDB155,Hydrophis schistosus,,GillNet,995e5d7f03f826fa436c3da47486dd21,1,NA,0.33,Alive,77.2,86.1,8.9,505,Female,March,2018,"Moulting, excess fat bodies"
846,15-03-2018,HSDB156,Hydrophis schistosus,,GillNet,ef0e44d6f452ffa4bd057f2a71e297b8,1,NA,0.166666667,Alive,87.4,97.9,10.5,565,Male,March,2018,
847,15-03-2018,HSDB157,Hydrophis schistosus,,GillNet,161c6b4dc3d0aed32bbdedc5ab28d43d,1,NA,0.5,Alive,66,77.5,11.5,395,Male,March,2018,Black excrement
848,15-03-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Alive,NA,NA,NA,NA,,March,2018,
849,16-03-2018,HSDB158,Hydrophis schistosus,,GillNet,0ebc49749e2f91926054e90402b166ab,1,NA,1,Alive,NA,NA,NA,NA,,March,2018,
850,16-03-2018,HSDB159,Hydrophis schistosus,,GillNet,340ee2909a9ba6c6367debc5b97fd4cb,1,NA,0.5,Alive,64.9,74,9.1,345,Male,March,2018,
851,16-03-2018,HSDB160,Hydrophis schistosus,,GillNet,340ee2909a9ba6c6367debc5b97fd4cb,1,NA,0.5,Alive,65.7,74.2,8.5,390,Female,March,2018,
852,16-03-2018,HSDB161,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,4,Dead,31.5,36,4.5,21,Female,March,2018,"Ficed in formalin, internal bleeding fluid from nostrils"
853,17-03-2018,HSDB162,Hydrophis schistosus,,,,NA,NA,NA,Alive,75,87.1,12.1,325,Male,March,2018,
854,17-03-2018,HSDB163,Hydrophis schistosus,,GillNet,2daeb32fc8f5381891c27131bd18cfa5,1,NA,1,Alive,73,80.8,7.8,300,Female,March,2018,
855,17-03-2018,HSDB164,Hydrophis schistosus,,GillNet,2daeb32fc8f5381891c27131bd18cfa5,1,NA,1,Alive,62.4,70.9,8.5,330,Male,March,2018,
856,17-03-2018,HSDB165,Hydrophis schistosus,,GillNet,,1,NA,0.5,Alive,77,88.9,11.9,495,Male,March,2018,
857,17-03-2018,HSDB166,Hydrophis schistosus,,GillNet,87505f0058ce3e06fe53ac14df9614a8,1,NA,0.5,Alive,62.1,71.1,9,395,Male,March,2018,
858,22-03-2018,HSDB167,Hydrophis schistosus,,GillNet,de7a16cd21ae6d914a699721bc1546b4,1,NA,0.75,Alive,65.5,74.5,9,285,Female,March,2018,Injured Mouth
859,22-03-2018,HSDB168,Hydrophis schistosus,,GillNet,ef0e44d6f452ffa4bd057f2a71e297b8,1,NA,0.333333333,Alive,64.5,72,7.5,290,Female,March,2018,
860,23-03-2018,HSDB169,Hydrophis schistosus,,GillNet,43f70ae128365402f1d94c8371bf6d80,1,NA,2,Alive,75,85,10,390,Female,March,2018,
861,23-03-2018,HSDB170,Hydrophis schistosus,,GillNet,43f70ae128365402f1d94c8371bf6d80,1,NA,2,Alive,73.5,84.8,11.3,360,Male,March,2018,
862,23-03-2018,HSDB171,Hydrophis schistosus,,GillNet,43f70ae128365402f1d94c8371bf6d80,1,NA,2,Alive,89.8,101.7,11.9,610,Female,March,2018,
863,23-03-2018,HSDB172,Hydrophis schistosus,,Rampan,1313e518f333f924056ef62b3cb31de4,1,NA,12,Alive,62.5,72.6,10.1,245,Male,March,2018,"Old injury on neck, Badly swollen, possible sepsis. But recovered at the time of release, swelling reduced"
864,23-03-2018,HSDB173,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,3.5,Alive,83.6,92.5,8.9,605,Female,March,2018,
865,23-03-2018,HSDB174,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,3.5,Alive,80.5,90.6,10.1,405,Male,March,2018,
866,25-03-2018,-,Hydrophis schistosus,Malvan,GillNet,4010b4dbe2f2b1d661122344bb8b2aa2,1,NA,3,Alive,NA,NA,NA,NA,Female,March,2018,
867,23-03-2018,HSDB175,Hydrophis schistosus,,GillNet,9c37f618c826f9177b29d087d4883c6c,1,NA,NA,Alive,69.5,80,10.5,260,Male,March,2018,
868,25-03-2018,-,Hydrophis schistosus,Malvan,GillNet,4010b4dbe2f2b1d661122344bb8b2aa2,1,NA,3,Alive,NA,NA,NA,NA,,March,2018,
869,25-03-2018,-,Hydrophis schistosus,Malvan,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,3,Alive,NA,NA,NA,NA,,March,2018,
870,25-03-2018,-,Hydrophis schistosus,Malvan,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,3,Alive,NA,NA,NA,NA,,March,2018,
871,25-03-2018,-,Hydrophis schistosus,Malvan,GillNet,ef0e44d6f452ffa4bd057f2a71e297b8,1,NA,0.083333333,Alive,NA,NA,NA,NA,Female,March,2018,
872,25-03-2018,-,Hydrophis schistosus,Malvan,GillNet,f25af611225c9bcb3ed96b49fbcb29de,1,NA,0.5,Alive,NA,NA,NA,NA,Male,March,2018,
873,25-03-2018,-,Hydrophis schistosus,Malvan,GillNet,f25af611225c9bcb3ed96b49fbcb29de,1,NA,0.5,Alive,NA,NA,NA,NA,Male,March,2018,"Large, mouth badly injured"
874,25-03-2018,-,Hydrophis schistosus,Malvan,GillNet,f25af611225c9bcb3ed96b49fbcb29de,1,NA,0.5,Dead,NA,NA,NA,NA,,March,2018,
875,27-03-2018,-,Hydrophis schistosus,Malvan,GillNet,,1,NA,NA,Alive,NA,NA,NA,NA,,March,2018,
876,27-03-2018,-,Hydrophis schistosus,Malvan,Rampan,,1,NA,NA,Alive,NA,NA,NA,NA,,March,2018,
877,28-03-2018,HSDB176,Hydrophis schistosus,,GillNet,1b2f303e79f8b29eeb718aa1bb13eef3,1,NA,1,Alive,61,70,9,275,Female,March,2018,
878,29-03-2018,HSDB177,Hydrophis schistosus,,GillNet,b2d9ea0872ae5b27735443b37a35e68d,1,NA,1,Dead,82.5,94.3,11.8,285,Male,March,2018,
879,29-03-2018,HSMT101,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.5,Alive,78,89.8,11.8,730,Female,March,2018,
880,29-03-2018,HSMT102,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.5,Alive,86,100,14,535,Male,March,2018,
881,29-03-2018,HSMT103,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.5,Alive,64.5,73.2,8.7,190,Female,March,2018,
882,29-03-2018,HSMT104,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.5,Alive,54.8,62.5,7.7,245,Female,March,2018,"Mouth swollen, hyperactive"
883,29-03-2018,HSMT105,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.5,Alive,62.5,69.4,6.9,215,Female,March,2018,
884,29-03-2018,HSMT106,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.5,Alive,82.5,94.3,11.8,395,Male,March,2018,
885,29-03-2018,HSMT107,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.5,Alive,72.5,88.7,16.2,570,Male,March,2018,
886,29-03-2018,HSMT108,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.5,Alive,84.7,96,11.3,835,Female,March,2018,
887,29-03-2018,HSMT109,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,2.5,Alive,64,76.7,12.7,440,Male,March,2018,
888,30-03-2018,-,Hydrophis schistosus,Khavda,GillNet,,1,NA,1,Alive,NA,NA,NA,NA,,March,2018,Released by fisherman
889,31-03-2018,HSDB178,Hydrophis schistosus,,GillNet,,1,NA,1,Alive,110,124.6,14.6,720,Male,March,2018,"Internal bleeding, no external injuries"
890,31-03-2018,HSMT110,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Dead,29,33.2,4.2,16,Male,March,2018,
891,31-03-2018,HSMT111,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Dead,99.2,111.1,11.9,475,Female,March,2018,
892,31-03-2018,HSMT112,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,109.6,124.1,14.5,1140,Female,March,2018,
893,31-03-2018,HSMT113,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,87,97.3,10.3,410,Female,March,2018,
894,31-03-2018,HSMT114,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,83,97.5,14.5,500,Male,March,2018,
895,31-03-2018,HSMT115,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,73.2,87.6,14.4,470,Male,March,2018,
896,31-03-2018,HSMT116,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,57.3,65.8,8.5,200,Male,March,2018,
897,31-03-2018,HSMT117,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,60.5,68.3,7.8,205,Female,March,2018,
898,31-03-2018,HSMT118,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,2,NA,3,Alive,68,78.3,10.3,290,Male,March,2018,
899,02-04-2018,HSDB179,Hydrophis schistosus,,GillNet,21cf51aa56fbfb6d1bf9a9db4afc6066,1,NA,1,Alive,76.5,87.4,10.9,555,Female,April,2018,
900,02-04-2018,HSDB180,Hydrophis schistosus,,GillNet,3e30cf4eed86781f364076710d348d84,1,NA,1,Alive,107.5,118.7,11.2,860,Female,April,2018,From previous day
901,03-04-2018,HSMT119,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,94,108.1,14.1,395,Male,April,2018,"From previous night, large ray in net"
902,03-04-2018,HSMT120,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,73.2,83.5,10.3,245,Male,April,2018,"From previous night, large ray in net"
903,03-04-2018,HSMT121,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,76.7,87.2,10.5,205,Male,April,2018,"From previous night, large ray in net"
904,03-04-2018,HSMT122,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,103.4,116.84,13.44,470,Male,April,2018,"From previous night, large ray in net"
905,03-04-2018,HSMT123,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,102.7,117.6,14.9,485,Male,April,2018,"From previous night, large ray in net"
906,03-04-2018,HSMT124,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,89.9,102.4,12.5,345,Male,April,2018,"From previous night, large ray in net, bruising on mid body"
907,03-04-2018,HSMT125,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,89.8,103.9,14.1,380,Male,April,2018,"From previous night, large ray in net"
908,03-04-2018,HSMT126,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,85.6,95.2,9.6,250,Female,April,2018,"From previous night, large ray in net"
909,03-04-2018,HSMT127,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,91.4,102.5,11.1,300,Male,April,2018,"From previous night, large ray in net"
910,03-04-2018,HSMT128,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,86.2,98.3,12.1,275,Male,April,2018,"From previous night, large ray in net"
911,03-04-2018,HSMT129,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,103.2,117.5,14.3,530,Male,April,2018,"From previous night, large ray in net"
912,03-04-2018,HSMT130,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,98.7,110,11.3,505,Female,April,2018,"From previous night, large ray in net"
913,03-04-2018,HSMT131,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,3,Dead,86.4,96.7,10.3,445,Female,April,2018,"From previous night, large ray in net"
914,04-04-2018,HSDB181,Hydrophis schistosus,,GillNet,4c7d3de4e960104c3b1cb0073d045e44,1,NA,0.25,Alive,74.8,85.4,10.6,345,Female,April,2018,
915,04-04-2018,HSDB182,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,3,Alive,60,68.5,8.5,275,Female,April,2018,
916,05-04-2018,HSDB183,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,4.5,Alive,30.1,33.6,3.5,15,Female,April,2018,
917,07-04-2018,HSDB184,Hydrophis schistosus,,GillNet,99077c389d5543bf6b0e79564f5143f6,1,NA,1,Alive,72.4,82.1,9.7,390,Female,April,2018,"Gave birth in captivity, kept under observation for 48 hours"
918,07-04-2018,HSDB185,Hydrophis schistosus,,GillNet,5f8a2e67b80951759aeaaa52c8f35491,1,NA,0.75,Alive,61,66,5,260,Female,April,2018,
919,07-04-2018,HSDB186,Hydrophis schistosus,,GillNet,5f8a2e67b80951759aeaaa52c8f35491,1,NA,0.75,Alive,54,64,10,300,Female,April,2018,
920,07-04-2018,HSDB187,Hydrophis schistosus,,GillNet,5f8a2e67b80951759aeaaa52c8f35491,1,NA,0.75,Alive,81.7,94.5,12.8,425,Male,April,2018,
921,10-04-2018,HSDB188,Hydrophis schistosus,,GillNet,17ed909219728a5c4e95e3634cb746da,1,NA,NA,Alive,30.5,35.2,4.7,18,Female,April,2018,
922,10-04-2018,HSDB189,Hydrophis schistosus,,GillNet,20bc3a620cf541ed1ab1dbd43504b368,1,NA,1,Alive,75.4,86.2,10.8,300,Female,April,2018,"Gave birth in captivity, skin loose post parturation"
923,11-04-2018,HSBD190,Hydrophis schistosus,,GillNet,383f4319a1c1e7ab9ae7b0a824ec9d7c,1,NA,1,Alive,86.3,98.7,12.4,380,Male,April,2018,"Swollen lower jaw upto neck, from previous day"
924,12-04-2018,HSMT132,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,1,NA,2.75,Alive,87.8,100.4,12.6,510,Male,April,2018,
925,12-04-2018,HSMT133,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,1,NA,2.75,Alive,60,69.2,9.2,250,Male,April,2018,
926,12-04-2018,HSMT134,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,1,NA,2.75,Alive,67.6,78.3,10.7,260,Male,April,2018,
927,12-04-2018,HSMT135,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,1,NA,2.75,Alive,58.3,67.5,9.2,250,Male,April,2018,
928,12-04-2018,HSMT136,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,1,NA,2.75,Alive,77.7,87.1,9.4,340,Male,April,2018,
929,12-04-2018,HSMT137,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,1,NA,2.75,Alive,75.6,86.9,11.3,315,Male,April,2018,
930,12-04-2018,HSMT138,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,1,NA,2.75,Alive,59,69,10,250,Male,April,2018,
931,12-04-2018,HSMT139,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,1,NA,2.75,Alive,84.5,96.2,11.7,400,Male,April,2018,
932,12-04-2018,HSMT140,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,1,NA,2.75,Alive,77.5,86.9,9.4,300,Female,April,2018,
933,12-04-2018,HSMT141,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,1,NA,2.75,Alive,69.7,79.6,9.9,320,Female,April,2018,
934,12-04-2018,HSMT142,Hydrophis schistosus,,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,1,NA,2.75,Alive,61.5,71.5,10,290,Male,April,2018,Blood
935,12-04-2018,HSBD191,Hydrophis schistosus,,,,NA,NA,NA,Dead,76,88.5,12.5,315,Male,April,2018,
936,20-04-2018,HSBD192,Hydrophis schistosus,,GillNet,cd8aeb604ebfcd0f6babf3ffb274faa4,1,NA,1,Alive,72,81.5,9.5,295,Female,April,2018,
937,20-04-2018,HSBD193,Hydrophis schistosus,,GillNet,cd8aeb604ebfcd0f6babf3ffb274faa4,1,NA,1,Alive,63,72.2,9.2,275,Male,April,2018,Healed tail injury
938,28-04-2018,HSBD194,Hydrophis schistosus,,GillNet,2c5cdb3eea6f74d8370e81fc5e004146,1,NA,0.25,Dead,73,81.1,8.1,170,Female,April,2018,"Bleeding mouth and cloaca, healed injury behind head on drosal side"
939,01-05-2018,HSDB195,Hydrophis schistosus,,GillNet,c54cd068df73692d538b98f8a69bd93c,1,NA,0.5,Alive,65.5,76.5,11,255,Male,May,2018,
940,01-05-2018,HSDB196,Hydrophis schistosus,,GillNet,8faa16f70da4ed11765f21355d7d35e1,1,NA,2,Alive,75,88,13,395,Male,May,2018,
941,01-05-2018,HSDB197,Hydrophis schistosus,,GillNet,62dbd4c5e9b5d6ebdbc06d83190cd8ff,1,NA,1,Alive,73,85,12,260,Male,May,2018,
942,02-05-2018,HSDB198,Hydrophis schistosus,,GillNet,4a0f2eb492be704261fbf2c049367c71,1,NA,2,Alive,62.5,71.7,9.2,285,Female,May,2018,Bleeding
943,02-05-2018,HSDB199,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,87.5,NA,NA,355,Female,May,2018,Half broken tail
944,02-05-2018,HSDB200,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,75.5,84,8.5,310,Female,May,2018,
945,02-05-2018,HSDB201,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,73.5,83.5,10,340,Female,May,2018,
946,02-05-2018,HSDB202,Hydrophis schistosus,,GillNet,1ebbeb8164799710f7ecdcaa0288b4e9,1,NA,2,Alive,78.5,90.5,12,365,Male,May,2018,
947,02-05-2018,HSDB203,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,61.5,69.5,8,290,Female,May,2018,
948,02-05-2018,HSDB204,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,72.5,85.5,13,360,Male,May,2018,
949,02-05-2018,HSDB205,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,56.5,65.5,9,305,Male,May,2018,
950,02-05-2018,HSDB206,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,81,93.5,12.5,520,Male,May,2018,"Gut content most likely from thi but could be from HSDB 205,207"
951,02-05-2018,HSDB207,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,64,73,9,330,Female,May,2018,
952,02-05-2018,HSDB208,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,58.5,67.5,9,245,Male,May,2018,Bad injury behind neck
953,02-05-2018,HSDB209,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,55,64,9,215,Female,May,2018,
954,02-05-2018,HSDB210,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,58,65.5,7.5,185,Female,May,2018,Parasite/louse attached to mid body
955,02-05-2018,HSDB211,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,68.5,79,10.5,240,Male,May,2018,Old injury on the head
956,02-05-2018,HSDB212,Hydrophis schistosus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,3,Alive,67,77,10,315,Female,May,2018,
